symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
NFLX,2016-07-26 00:00:00+00:00,91.41,93.1,90.9,91.03,19577623,91.41,93.1,90.9,91.03,19577623,0.0,1.0
NFLX,2016-07-27 00:00:00+00:00,92.04,92.06,90.1,91.5,8727517,92.04,92.06,90.1,91.5,8727517,0.0,1.0
NFLX,2016-07-28 00:00:00+00:00,91.65,92.21,90.68,91.92,6227698,91.65,92.21,90.68,91.92,6227698,0.0,1.0
NFLX,2016-07-29 00:00:00+00:00,91.25,91.749,90.59,91.19,6960222,91.25,91.749,90.59,91.19,6960222,0.0,1.0
NFLX,2016-08-01 00:00:00+00:00,94.37,94.67,90.5,91.23,10666945,94.37,94.67,90.5,91.23,10666945,0.0,1.0
NFLX,2016-08-02 00:00:00+00:00,93.56,94.08,92.18,94.0,9836233,93.56,94.08,92.18,94.0,9836233,0.0,1.0
NFLX,2016-08-03 00:00:00+00:00,93.1,94.67,92.55,93.28,7030916,93.1,94.67,92.55,93.28,7030916,0.0,1.0
NFLX,2016-08-04 00:00:00+00:00,93.44,93.7319,91.82,93.2,6043394,93.44,93.7319,91.82,93.2,6043394,0.0,1.0
NFLX,2016-08-05 00:00:00+00:00,97.03,97.74,93.56,93.77,18364801,97.03,97.74,93.56,93.77,18364801,0.0,1.0
NFLX,2016-08-08 00:00:00+00:00,95.11,95.93,94.0,95.91,10135401,95.11,95.93,94.0,95.91,10135401,0.0,1.0
NFLX,2016-08-09 00:00:00+00:00,93.99,95.81,93.48,95.12,9175413,93.99,95.81,93.48,95.12,9175413,0.0,1.0
NFLX,2016-08-10 00:00:00+00:00,93.93,94.75,92.95,94.4,6511142,93.93,94.75,92.95,94.4,6511142,0.0,1.0
NFLX,2016-08-11 00:00:00+00:00,95.89,96.33,94.37,94.6,8547659,95.89,96.33,94.37,94.6,8547659,0.0,1.0
NFLX,2016-08-12 00:00:00+00:00,96.59,96.83,95.08,95.53,6592923,96.59,96.83,95.08,95.53,6592923,0.0,1.0
NFLX,2016-08-15 00:00:00+00:00,95.31,96.91,95.24,96.83,7304620,95.31,96.91,95.24,96.83,7304620,0.0,1.0
NFLX,2016-08-16 00:00:00+00:00,95.12,95.61,94.4,95.19,6311339,95.12,95.61,94.4,95.19,6311339,0.0,1.0
NFLX,2016-08-17 00:00:00+00:00,96.37,96.93,94.85,94.94,8315615,96.37,96.93,94.85,94.94,8315615,0.0,1.0
NFLX,2016-08-18 00:00:00+00:00,96.16,97.2168,95.17,95.98,7252629,96.16,97.2168,95.17,95.98,7252629,0.0,1.0
NFLX,2016-08-19 00:00:00+00:00,95.87,96.78,95.51,96.05,6942892,95.87,96.78,95.51,96.05,6942892,0.0,1.0
NFLX,2016-08-22 00:00:00+00:00,95.26,96.13,94.95,95.67,5830548,95.26,96.13,94.95,95.67,5830548,0.0,1.0
NFLX,2016-08-23 00:00:00+00:00,95.94,96.59,95.48,95.68,5239106,95.94,96.59,95.48,95.68,5239106,0.0,1.0
NFLX,2016-08-24 00:00:00+00:00,95.18,96.36,94.91,96.13,6276468,95.18,96.36,94.91,96.13,6276468,0.0,1.0
NFLX,2016-08-25 00:00:00+00:00,97.32,98.245,96.04,96.38,10823055,97.32,98.245,96.04,96.38,10823055,0.0,1.0
NFLX,2016-08-26 00:00:00+00:00,97.58,97.95,96.57,97.33,6617636,97.58,97.95,96.57,97.33,6617636,0.0,1.0
NFLX,2016-08-29 00:00:00+00:00,97.3,98.4497,96.57,96.97,8008430,97.3,98.4497,96.57,96.97,8008430,0.0,1.0
NFLX,2016-08-30 00:00:00+00:00,97.45,98.85,97.14,97.84,6093536,97.45,98.85,97.14,97.84,6093536,0.0,1.0
NFLX,2016-08-31 00:00:00+00:00,97.45,97.88,96.76,97.48,4690614,97.45,97.88,96.76,97.48,4690614,0.0,1.0
NFLX,2016-09-01 00:00:00+00:00,97.38,97.98,96.916,97.81,4148621,97.38,97.98,96.916,97.81,4148621,0.0,1.0
NFLX,2016-09-02 00:00:00+00:00,97.38,98.18,97.01,97.9,4247182,97.38,98.18,97.01,97.9,4247182,0.0,1.0
NFLX,2016-09-06 00:00:00+00:00,100.09,100.32,97.649,97.76,9036092,100.09,100.32,97.649,97.76,9036092,0.0,1.0
NFLX,2016-09-07 00:00:00+00:00,99.15,100.19,98.42,100.11,6468512,99.15,100.19,98.42,100.11,6468512,0.0,1.0
NFLX,2016-09-08 00:00:00+00:00,99.66,100.05,98.82,99.23,5201208,99.66,100.05,98.82,99.23,5201208,0.0,1.0
NFLX,2016-09-09 00:00:00+00:00,96.5,99.39,96.5,99.06,7373319,96.5,99.39,96.5,99.06,7373319,0.0,1.0
NFLX,2016-09-12 00:00:00+00:00,99.05,99.29,95.71,95.91,7718351,99.05,99.29,95.71,95.91,7718351,0.0,1.0
NFLX,2016-09-13 00:00:00+00:00,96.09,98.0,95.33,97.17,11788078,96.09,98.0,95.33,97.17,11788078,0.0,1.0
NFLX,2016-09-14 00:00:00+00:00,97.01,98.35,96.96,97.35,8528450,97.01,98.35,96.96,97.35,8528450,0.0,1.0
NFLX,2016-09-15 00:00:00+00:00,97.34,97.97,96.53,97.23,5299930,97.34,97.97,96.53,97.23,5299930,0.0,1.0
NFLX,2016-09-16 00:00:00+00:00,99.48,99.49,97.04,97.1,9445109,99.48,99.49,97.04,97.1,9445109,0.0,1.0
NFLX,2016-09-19 00:00:00+00:00,98.06,100.35,97.82,99.9,8616183,98.06,100.35,97.82,99.9,8616183,0.0,1.0
NFLX,2016-09-20 00:00:00+00:00,98.25,99.16,97.66,98.78,4736762,98.25,99.16,97.66,98.78,4736762,0.0,1.0
NFLX,2016-09-21 00:00:00+00:00,94.88,97.1,93.26,96.9,20042236,94.88,97.1,93.26,96.9,20042236,0.0,1.0
NFLX,2016-09-22 00:00:00+00:00,95.83,95.88,94.23,95.54,11214973,95.83,95.88,94.23,95.54,11214973,0.0,1.0
NFLX,2016-09-23 00:00:00+00:00,95.94,96.97,95.43,95.75,6179471,95.94,96.97,95.43,95.75,6179471,0.0,1.0
NFLX,2016-09-26 00:00:00+00:00,94.56,95.38,94.04,95.38,6739188,94.56,95.38,94.04,95.38,6739188,0.0,1.0
NFLX,2016-09-27 00:00:00+00:00,97.07,97.64,95.0,95.04,9680100,97.07,97.64,95.0,95.04,9680100,0.0,1.0
NFLX,2016-09-28 00:00:00+00:00,97.48,97.59,96.02,97.1,7235109,97.48,97.59,96.02,97.1,7235109,0.0,1.0
NFLX,2016-09-29 00:00:00+00:00,96.67,98.31,96.6,97.31,6217636,96.67,98.31,96.6,97.31,6217636,0.0,1.0
NFLX,2016-09-30 00:00:00+00:00,98.55,99.53,96.79,96.9,9807925,98.55,99.53,96.79,96.9,9807925,0.0,1.0
NFLX,2016-10-03 00:00:00+00:00,102.63,103.39,98.0,98.0,15344490,102.63,103.39,98.0,98.0,15344490,0.0,1.0
NFLX,2016-10-04 00:00:00+00:00,102.34,104.44,101.86,103.19,12143104,102.34,104.44,101.86,103.19,12143104,0.0,1.0
NFLX,2016-10-05 00:00:00+00:00,106.28,106.97,103.4301,103.5,12942880,106.28,106.97,103.4301,103.5,12942880,0.0,1.0
NFLX,2016-10-06 00:00:00+00:00,105.07,105.47,103.88,104.97,6587738,105.07,105.47,103.88,104.97,6587738,0.0,1.0
NFLX,2016-10-07 00:00:00+00:00,104.82,106.5,103.5501,103.98,8659518,104.82,106.5,103.5501,103.98,8659518,0.0,1.0
NFLX,2016-10-10 00:00:00+00:00,103.33,104.53,102.76,103.18,6699653,103.33,104.53,102.76,103.18,6699653,0.0,1.0
NFLX,2016-10-11 00:00:00+00:00,100.59,102.9,99.86,102.31,9032854,100.59,102.9,99.86,102.31,9032854,0.0,1.0
NFLX,2016-10-12 00:00:00+00:00,99.5,102.47,99.22,100.88,7426504,99.5,102.47,99.22,100.88,7426504,0.0,1.0
NFLX,2016-10-13 00:00:00+00:00,100.23,100.5,97.63,98.01,8319333,100.23,100.5,97.63,98.01,8319333,0.0,1.0
NFLX,2016-10-14 00:00:00+00:00,101.47,102.099,100.35,101.59,9531056,101.47,102.099,100.35,101.59,9531056,0.0,1.0
NFLX,2016-10-17 00:00:00+00:00,99.8,100.73,98.38,100.5,26589483,99.8,100.73,98.38,100.5,26589483,0.0,1.0
NFLX,2016-10-18 00:00:00+00:00,118.79,119.82,116.5,116.63,42168221,118.79,119.82,116.5,116.63,42168221,0.0,1.0
NFLX,2016-10-19 00:00:00+00:00,121.87,122.45,118.0,118.25,21981734,121.87,122.45,118.0,118.25,21981734,0.0,1.0
NFLX,2016-10-20 00:00:00+00:00,123.35,123.75,121.06,121.97,14492827,123.35,123.75,121.06,121.97,14492827,0.0,1.0
NFLX,2016-10-21 00:00:00+00:00,127.5,127.85,122.31,122.5,18832428,127.5,127.85,122.31,122.5,18832428,0.0,1.0
NFLX,2016-10-24 00:00:00+00:00,127.33,129.29,126.15,127.42,15980674,127.33,129.29,126.15,127.42,15980674,0.0,1.0
NFLX,2016-10-25 00:00:00+00:00,126.51,128.06,125.75,126.52,8253941,126.51,128.06,125.75,126.52,8253941,0.0,1.0
NFLX,2016-10-26 00:00:00+00:00,126.97,128.72,125.75,126.29,8602407,126.97,128.72,125.75,126.29,8602407,0.0,1.0
NFLX,2016-10-27 00:00:00+00:00,126.47,128.18,125.93,127.43,6914182,126.47,128.18,125.93,127.43,6914182,0.0,1.0
NFLX,2016-10-28 00:00:00+00:00,126.57,128.93,126.0118,126.08,7077252,126.57,128.93,126.0118,126.08,7077252,0.0,1.0
NFLX,2016-10-31 00:00:00+00:00,124.87,126.9,124.4,126.85,6517512,124.87,126.9,124.4,126.85,6517512,0.0,1.0
NFLX,2016-11-01 00:00:00+00:00,123.3,125.83,121.8,124.98,6978621,123.3,125.83,121.8,124.98,6978621,0.0,1.0
NFLX,2016-11-02 00:00:00+00:00,122.34,124.07,121.83,122.83,4816526,122.34,124.07,121.83,122.83,4816526,0.0,1.0
NFLX,2016-11-03 00:00:00+00:00,122.14,123.72,121.84,122.31,5041321,122.14,123.72,121.84,122.31,5041321,0.0,1.0
NFLX,2016-11-04 00:00:00+00:00,122.03,123.43,121.62,122.0,5077719,122.03,123.43,121.62,122.0,5077719,0.0,1.0
NFLX,2016-11-07 00:00:00+00:00,124.58,125.75,123.37,124.26,5827126,124.58,125.75,123.37,124.26,5827126,0.0,1.0
NFLX,2016-11-08 00:00:00+00:00,124.34,125.81,123.22,124.12,4690756,124.34,125.81,123.22,124.12,4690756,0.0,1.0
NFLX,2016-11-09 00:00:00+00:00,122.19,123.65,120.8611,121.84,7705673,122.19,123.65,120.8611,121.84,7705673,0.0,1.0
NFLX,2016-11-10 00:00:00+00:00,115.42,122.97,113.7,122.76,19718703,115.42,122.97,113.7,122.76,19718703,0.0,1.0
NFLX,2016-11-11 00:00:00+00:00,114.78,116.63,113.11,114.9,11080251,114.78,116.63,113.11,114.9,11080251,0.0,1.0
NFLX,2016-11-14 00:00:00+00:00,113.38,115.9,110.68,114.75,9932379,113.38,115.9,110.68,114.75,9932379,0.0,1.0
NFLX,2016-11-15 00:00:00+00:00,113.59,116.41,113.091,114.55,7445094,113.59,116.41,113.091,114.55,7445094,0.0,1.0
NFLX,2016-11-16 00:00:00+00:00,115.19,116.12,111.81,112.96,5933728,115.19,116.12,111.81,112.96,5933728,0.0,1.0
NFLX,2016-11-17 00:00:00+00:00,115.03,116.81,113.56,115.13,6232744,115.03,116.81,113.56,115.13,6232744,0.0,1.0
NFLX,2016-11-18 00:00:00+00:00,115.21,116.42,113.51,115.73,6746783,115.21,116.42,113.51,115.73,6746783,0.0,1.0
NFLX,2016-11-21 00:00:00+00:00,117.96,118.72,116.19,116.2,7064528,117.96,118.72,116.19,116.2,7064528,0.0,1.0
NFLX,2016-11-22 00:00:00+00:00,118.04,119.46,116.98,118.32,7007188,118.04,119.46,116.98,118.32,7007188,0.0,1.0
NFLX,2016-11-23 00:00:00+00:00,117.69,118.89,117.31,117.76,4521314,117.69,118.89,117.31,117.76,4521314,0.0,1.0
NFLX,2016-11-25 00:00:00+00:00,117.41,118.39,117.18,117.64,1616260,117.41,118.39,117.18,117.64,1616260,0.0,1.0
NFLX,2016-11-28 00:00:00+00:00,116.93,117.62,115.71,117.05,5278861,116.93,117.62,115.71,117.05,5278861,0.0,1.0
NFLX,2016-11-29 00:00:00+00:00,117.51,119.18,117.1316,117.3,7082264,117.51,119.18,117.1316,117.3,7082264,0.0,1.0
NFLX,2016-11-30 00:00:00+00:00,117.0,120.37,116.3913,119.0,7715103,117.0,120.37,116.3913,119.0,7715103,0.0,1.0
NFLX,2016-12-01 00:00:00+00:00,117.22,118.68,113.95,117.52,8636943,117.22,118.68,113.95,117.52,8636943,0.0,1.0
NFLX,2016-12-02 00:00:00+00:00,120.81,120.98,116.75,116.75,8953590,120.81,120.98,116.75,116.75,8953590,0.0,1.0
NFLX,2016-12-05 00:00:00+00:00,119.16,120.75,118.4,120.73,7626283,119.16,120.75,118.4,120.73,7626283,0.0,1.0
NFLX,2016-12-06 00:00:00+00:00,124.57,124.79,119.42,120.1,11513209,124.57,124.79,119.42,120.1,11513209,0.0,1.0
NFLX,2016-12-07 00:00:00+00:00,125.39,125.75,123.25,124.48,8204687,125.39,125.75,123.25,124.48,8204687,0.0,1.0
NFLX,2016-12-08 00:00:00+00:00,123.24,126.35,122.16,125.4,8987712,123.24,126.35,122.16,125.4,8987712,0.0,1.0
NFLX,2016-12-09 00:00:00+00:00,122.88,124.3,121.73,123.78,4700783,122.88,124.3,121.73,123.78,4700783,0.0,1.0
NFLX,2016-12-12 00:00:00+00:00,122.83,124.03,122.3,122.84,3917605,122.83,124.03,122.3,122.84,3917605,0.0,1.0
NFLX,2016-12-13 00:00:00+00:00,123.78,125.09,122.7809,123.51,5564509,123.78,125.09,122.7809,123.51,5564509,0.0,1.0
NFLX,2016-12-14 00:00:00+00:00,123.44,124.4,122.5,123.43,6110273,123.44,124.4,122.5,123.43,6110273,0.0,1.0
NFLX,2016-12-15 00:00:00+00:00,125.0,127.43,122.95,123.44,7376184,125.0,127.43,122.95,123.44,7376184,0.0,1.0
NFLX,2016-12-16 00:00:00+00:00,124.22,126.68,124.01,126.39,7867975,124.22,126.68,124.01,126.39,7867975,0.0,1.0
NFLX,2016-12-19 00:00:00+00:00,125.45,126.44,122.87,124.3,4867276,125.45,126.44,122.87,124.3,4867276,0.0,1.0
NFLX,2016-12-20 00:00:00+00:00,125.12,126.3,124.64,125.46,3937812,125.12,126.3,124.64,125.46,3937812,0.0,1.0
NFLX,2016-12-21 00:00:00+00:00,126.5,127.7372,125.0,125.53,6514793,126.5,127.7372,125.0,125.53,6514793,0.0,1.0
NFLX,2016-12-22 00:00:00+00:00,125.58,127.5,125.18,126.84,4161410,125.58,127.5,125.18,126.84,4161410,0.0,1.0
NFLX,2016-12-23 00:00:00+00:00,125.59,126.28,125.08,125.61,2010382,125.59,126.28,125.08,125.61,2010382,0.0,1.0
NFLX,2016-12-27 00:00:00+00:00,128.35,129.05,125.7,126.24,5288164,128.35,129.05,125.7,126.24,5288164,0.0,1.0
NFLX,2016-12-28 00:00:00+00:00,125.89,129.07,125.76,129.07,4389162,125.89,129.07,125.76,129.07,4389162,0.0,1.0
NFLX,2016-12-29 00:00:00+00:00,125.33,126.14,124.2,125.95,3445056,125.33,126.14,124.2,125.95,3445056,0.0,1.0
NFLX,2016-12-30 00:00:00+00:00,123.8,126.57,123.6,126.24,4455351,123.8,126.57,123.6,126.24,4455351,0.0,1.0
NFLX,2017-01-03 00:00:00+00:00,127.49,128.19,124.31,124.96,9437856,127.49,128.19,124.31,124.96,9437856,0.0,1.0
NFLX,2017-01-04 00:00:00+00:00,129.41,130.17,126.55,127.49,7843559,129.41,130.17,126.55,127.49,7843559,0.0,1.0
NFLX,2017-01-05 00:00:00+00:00,131.81,132.75,128.9,129.22,10185516,131.81,132.75,128.9,129.22,10185516,0.0,1.0
NFLX,2017-01-06 00:00:00+00:00,131.07,133.88,129.81,132.08,10657878,131.07,133.88,129.81,132.08,10657878,0.0,1.0
NFLX,2017-01-09 00:00:00+00:00,130.95,131.99,129.89,131.48,5771835,130.95,131.99,129.89,131.48,5771835,0.0,1.0
NFLX,2017-01-10 00:00:00+00:00,129.89,132.22,129.29,131.27,5985809,129.89,132.22,129.29,131.27,5985809,0.0,1.0
NFLX,2017-01-11 00:00:00+00:00,130.5,131.5,129.2475,130.91,5615061,130.5,131.5,129.2475,130.91,5615061,0.0,1.0
NFLX,2017-01-12 00:00:00+00:00,129.18,130.85,128.5,130.63,5388880,129.18,130.85,128.5,130.63,5388880,0.0,1.0
NFLX,2017-01-13 00:00:00+00:00,133.7,133.93,130.58,131.15,10515015,133.7,133.93,130.58,131.15,10515015,0.0,1.0
NFLX,2017-01-17 00:00:00+00:00,132.89,135.4,132.09,135.04,12220202,132.89,135.4,132.09,135.04,12220202,0.0,1.0
NFLX,2017-01-18 00:00:00+00:00,133.26,133.65,131.06,133.21,16168617,133.26,133.65,131.06,133.21,16168617,0.0,1.0
NFLX,2017-01-19 00:00:00+00:00,138.41,143.46,138.25,142.01,23203441,138.41,143.46,138.25,142.01,23203441,0.0,1.0
NFLX,2017-01-20 00:00:00+00:00,138.6,140.79,137.66,139.36,9497394,138.6,140.79,137.66,139.36,9497394,0.0,1.0
NFLX,2017-01-23 00:00:00+00:00,137.39,139.49,137.31,138.65,7433896,137.39,139.49,137.31,138.65,7433896,0.0,1.0
NFLX,2017-01-24 00:00:00+00:00,140.11,140.93,137.03,138.11,7754673,140.11,140.93,137.03,138.11,7754673,0.0,1.0
NFLX,2017-01-25 00:00:00+00:00,139.52,141.39,139.05,140.8,7612888,139.52,141.39,139.05,140.8,7612888,0.0,1.0
NFLX,2017-01-26 00:00:00+00:00,138.96,141.21,138.51,140.45,6038313,138.96,141.21,138.51,140.45,6038313,0.0,1.0
NFLX,2017-01-27 00:00:00+00:00,142.45,142.49,139.0,139.46,8323866,142.45,142.49,139.0,139.46,8323866,0.0,1.0
NFLX,2017-01-30 00:00:00+00:00,141.22,141.967,138.8,141.77,8122481,141.22,141.967,138.8,141.77,8122481,0.0,1.0
NFLX,2017-01-31 00:00:00+00:00,140.71,141.83,139.7,140.55,4411631,140.71,141.83,139.7,140.55,4411631,0.0,1.0
NFLX,2017-02-01 00:00:00+00:00,140.78,142.41,139.3,141.2,6033422,140.78,142.41,139.3,141.2,6033422,0.0,1.0
NFLX,2017-02-02 00:00:00+00:00,139.2,141.04,139.05,140.61,3462370,139.2,141.04,139.05,140.61,3462370,0.0,1.0
NFLX,2017-02-03 00:00:00+00:00,140.25,140.64,139.1,139.51,3512568,140.25,140.64,139.1,139.51,3512568,0.0,1.0
NFLX,2017-02-06 00:00:00+00:00,140.97,141.0,139.16,140.0,3552066,140.97,141.0,139.16,140.0,3552066,0.0,1.0
NFLX,2017-02-07 00:00:00+00:00,144.0,144.28,141.05,141.49,8573515,144.0,144.28,141.05,141.49,8573515,0.0,1.0
NFLX,2017-02-08 00:00:00+00:00,144.74,145.07,142.56,143.57,6887050,144.74,145.07,142.56,143.57,6887050,0.0,1.0
NFLX,2017-02-09 00:00:00+00:00,144.14,145.09,143.58,144.98,4555119,144.14,145.09,143.58,144.98,4555119,0.0,1.0
NFLX,2017-02-10 00:00:00+00:00,144.82,145.3,143.97,144.68,6171936,144.82,145.3,143.97,144.68,6171936,0.0,1.0
NFLX,2017-02-13 00:00:00+00:00,143.2,145.95,143.05,145.19,4790435,143.2,145.95,143.05,145.19,4790435,0.0,1.0
NFLX,2017-02-14 00:00:00+00:00,140.82,144.11,140.05,143.2,8367786,140.82,144.11,140.05,143.2,8367786,0.0,1.0
NFLX,2017-02-15 00:00:00+00:00,142.27,142.43,140.51,140.72,5309050,142.27,142.43,140.51,140.72,5309050,0.0,1.0
NFLX,2017-02-16 00:00:00+00:00,142.01,142.44,141.07,142.42,2847496,142.01,142.44,141.07,142.42,2847496,0.0,1.0
NFLX,2017-02-17 00:00:00+00:00,142.22,142.9,141.27,141.75,4588073,142.22,142.9,141.27,141.75,4588073,0.0,1.0
NFLX,2017-02-21 00:00:00+00:00,142.6,143.38,141.81,142.99,3571481,142.6,143.38,141.81,142.99,3571481,0.0,1.0
NFLX,2017-02-22 00:00:00+00:00,143.86,144.0,142.17,142.92,3481968,143.86,144.0,142.17,142.92,3481968,0.0,1.0
NFLX,2017-02-23 00:00:00+00:00,142.78,144.49,141.52,144.45,4667978,142.78,144.49,141.52,144.45,4667978,0.0,1.0
NFLX,2017-02-24 00:00:00+00:00,143.25,143.56,141.55,141.88,3302714,143.25,143.56,141.55,141.88,3302714,0.0,1.0
NFLX,2017-02-27 00:00:00+00:00,143.41,143.92,142.38,143.12,3907377,143.41,143.92,142.38,143.12,3907377,0.0,1.0
NFLX,2017-02-28 00:00:00+00:00,142.13,143.57,141.85,143.3,38622,142.13,143.57,141.85,143.3,38622,0.0,1.0
NFLX,2017-03-01 00:00:00+00:00,142.65,143.26,142.1,142.84,41706,142.65,143.26,142.1,142.84,41706,0.0,1.0
NFLX,2017-03-02 00:00:00+00:00,139.53,142.7,139.09,142.15,6119945,139.53,142.7,139.09,142.15,6119945,0.0,1.0
NFLX,2017-03-03 00:00:00+00:00,139.14,140.91,138.26,139.69,5401104,139.14,140.91,138.26,139.69,5401104,0.0,1.0
NFLX,2017-03-06 00:00:00+00:00,141.94,142.84,140.54,141.0,7116118,141.94,142.84,140.54,141.0,7116118,0.0,1.0
NFLX,2017-03-07 00:00:00+00:00,141.43,142.4,140.38,141.99,4241037,141.43,142.4,140.38,141.99,4241037,0.0,1.0
NFLX,2017-03-08 00:00:00+00:00,140.32,142.06,139.77,141.47,4092550,140.32,142.06,139.77,141.47,4092550,0.0,1.0
NFLX,2017-03-09 00:00:00+00:00,140.53,141.24,139.74,140.04,2652740,140.53,141.24,139.74,140.04,2652740,0.0,1.0
NFLX,2017-03-10 00:00:00+00:00,140.89,141.8,140.28,141.39,3318464,140.89,141.8,140.28,141.39,3318464,0.0,1.0
NFLX,2017-03-13 00:00:00+00:00,143.52,143.71,140.32,140.9,4922432,143.52,143.71,140.32,140.9,4922432,0.0,1.0
NFLX,2017-03-14 00:00:00+00:00,143.19,143.31,141.7,142.95,4660294,143.19,143.31,141.7,142.95,4660294,0.0,1.0
NFLX,2017-03-15 00:00:00+00:00,145.25,145.52,143.23,144.2,5987198,145.25,145.52,143.23,144.2,5987198,0.0,1.0
NFLX,2017-03-16 00:00:00+00:00,144.39,146.5,144.22,145.5,5286456,144.39,146.5,144.22,145.5,5286456,0.0,1.0
NFLX,2017-03-17 00:00:00+00:00,145.11,145.76,143.4,144.05,6281316,145.11,145.76,143.4,144.05,6281316,0.0,1.0
NFLX,2017-03-20 00:00:00+00:00,145.83,146.25,144.58,145.45,3421046,145.83,146.25,144.58,145.45,3421046,0.0,1.0
NFLX,2017-03-21 00:00:00+00:00,142.42,147.7,142.1,146.75,7669753,142.42,147.7,142.1,146.75,7669753,0.0,1.0
NFLX,2017-03-22 00:00:00+00:00,142.65,143.8,140.76,142.54,6486893,142.65,143.8,140.76,142.54,6486893,0.0,1.0
NFLX,2017-03-23 00:00:00+00:00,141.84,142.89,141.26,142.14,3712625,141.84,142.89,141.26,142.14,3712625,0.0,1.0
NFLX,2017-03-24 00:00:00+00:00,142.02,142.8,141.58,142.36,3546599,142.02,142.8,141.58,142.36,3546599,0.0,1.0
NFLX,2017-03-27 00:00:00+00:00,144.06,144.39,140.0,140.83,4771650,144.06,144.39,140.0,140.83,4771650,0.0,1.0
NFLX,2017-03-28 00:00:00+00:00,145.17,146.11,143.92,144.1,4638003,145.17,146.11,143.92,144.1,4638003,0.0,1.0
NFLX,2017-03-29 00:00:00+00:00,146.47,147.18,144.91,145.5,3855031,146.47,147.18,144.91,145.5,3855031,0.0,1.0
NFLX,2017-03-30 00:00:00+00:00,148.06,148.29,146.53,146.81,4461068,148.06,148.29,146.53,146.81,4461068,0.0,1.0
NFLX,2017-03-31 00:00:00+00:00,147.81,148.23,147.33,148.0,3888237,147.81,148.23,147.33,148.0,3888237,0.0,1.0
NFLX,2017-04-03 00:00:00+00:00,146.92,148.01,145.74,146.7,4609336,146.92,148.01,145.74,146.7,4609336,0.0,1.0
NFLX,2017-04-04 00:00:00+00:00,145.5,147.09,144.89,146.84,4368919,145.5,147.09,144.89,146.84,4368919,0.0,1.0
NFLX,2017-04-05 00:00:00+00:00,143.62,146.25,143.26,146.19,4607636,143.62,146.25,143.26,146.19,4607636,0.0,1.0
NFLX,2017-04-06 00:00:00+00:00,143.74,144.14,143.01,144.0,3312410,143.74,144.14,143.01,144.0,3312410,0.0,1.0
NFLX,2017-04-07 00:00:00+00:00,143.11,143.89,142.71,143.79,3032571,143.11,143.89,142.71,143.79,3032571,0.0,1.0
NFLX,2017-04-10 00:00:00+00:00,143.85,144.65,141.21,143.04,5807440,143.85,144.65,141.21,143.04,5807440,0.0,1.0
NFLX,2017-04-11 00:00:00+00:00,144.35,144.54,141.98,144.28,4621451,144.35,144.54,141.98,144.28,4621451,0.0,1.0
NFLX,2017-04-12 00:00:00+00:00,143.83,145.74,143.55,144.85,4386954,143.83,145.74,143.55,144.85,4386954,0.0,1.0
NFLX,2017-04-13 00:00:00+00:00,142.92,144.55,142.76,144.25,3685789,142.92,144.55,142.76,144.25,3685789,0.0,1.0
NFLX,2017-04-17 00:00:00+00:00,147.25,147.32,144.43,144.43,16364743,147.25,147.32,144.43,144.43,16364743,0.0,1.0
NFLX,2017-04-18 00:00:00+00:00,143.36,147.4,140.0,147.34,19670975,143.36,147.4,140.0,147.34,19670975,0.0,1.0
NFLX,2017-04-19 00:00:00+00:00,139.76,144.0,138.66,143.37,12395064,139.76,144.0,138.66,143.37,12395064,0.0,1.0
NFLX,2017-04-20 00:00:00+00:00,141.18,141.8,139.27,140.3,7248180,141.18,141.8,139.27,140.3,7248180,0.0,1.0
NFLX,2017-04-21 00:00:00+00:00,142.87,143.03,140.9,141.39,6824786,142.87,143.03,140.9,141.39,6824786,0.0,1.0
NFLX,2017-04-24 00:00:00+00:00,143.83,144.5,143.4,143.61,4792928,143.83,144.5,143.4,143.61,4792928,0.0,1.0
NFLX,2017-04-25 00:00:00+00:00,152.16,153.52,146.22,147.46,20578697,152.16,153.52,146.22,147.46,20578697,0.0,1.0
NFLX,2017-04-26 00:00:00+00:00,150.17,152.15,148.9,151.53,9196892,150.17,152.15,148.9,151.53,9196892,0.0,1.0
NFLX,2017-04-27 00:00:00+00:00,153.08,153.49,149.3,150.6,7643227,153.08,153.49,149.3,150.6,7643227,0.0,1.0
NFLX,2017-04-28 00:00:00+00:00,152.2,152.97,150.94,152.71,6311736,152.2,152.97,150.94,152.71,6311736,0.0,1.0
NFLX,2017-05-01 00:00:00+00:00,155.35,157.7,151.61,151.91,8964849,155.35,157.7,151.61,151.91,8964849,0.0,1.0
NFLX,2017-05-02 00:00:00+00:00,156.45,156.5,154.61,155.76,4983533,156.45,156.5,154.61,155.76,4983533,0.0,1.0
NFLX,2017-05-03 00:00:00+00:00,155.59,156.54,154.88,156.29,3864199,155.59,156.54,154.88,156.29,3864199,0.0,1.0
NFLX,2017-05-04 00:00:00+00:00,157.25,157.9,154.55,155.59,5345797,157.25,157.9,154.55,155.59,5345797,0.0,1.0
NFLX,2017-05-05 00:00:00+00:00,156.6,158.59,155.9,158.55,5316045,156.6,158.59,155.9,158.55,5316045,0.0,1.0
NFLX,2017-05-08 00:00:00+00:00,156.38,157.64,155.3,156.55,4780919,156.38,157.64,155.3,156.55,4780919,0.0,1.0
